N37W122.hgt, ew: 100, sw: 100, (0, 0), 16.19105210521052%
N37W122.hgt, ew: 100, sw: 100, (200, 1000), 10.151465146514651%
N37W122.hgt, ew: 100, sw: 100, (200, 1100), 12.337980798079808%
N37W122.hgt, ew: 100, sw: 100, (200, 1200), 10.006982698269827%
N37W122.hgt, ew: 100, sw: 100, (200, 1300), 5.046023602360236%
N37W122.hgt, ew: 100, sw: 100, (200, 1400), 16.23821782178218%
N37W122.hgt, ew: 100, sw: 100, (200, 1500), 4.398850885088509%
N37W122.hgt, ew: 100, sw: 100, (200, 1600), 17.313500350035003%
N37W122.hgt, ew: 100, sw: 100, (200, 1700), 7.1665416541654166%
N37W122.hgt, ew: 100, sw: 100, (200, 1800), 6.221076107610761%
N37W122.hgt, ew: 100, sw: 100, (200, 1900), 6.723712371237124%
N37W122.hgt, ew: 100, sw: 100, (200, 2000), 4.37989498949895%
N37W122.hgt, ew: 100, sw: 100, (200, 2100), 2.2535843584358437%
N37W122.hgt, ew: 100, sw: 100, (200, 2200), 2.544670467046705%
N37W122.hgt, ew: 100, sw: 100, (200, 2300), 2.9413541354135413%
N37W122.hgt, ew: 100, sw: 100, (200, 2400), 2.137870787078708%
N37W122.hgt, ew: 100, sw: 100, (200, 2500), 2.047886788678868%
N37W122.hgt, ew: 100, sw: 100, (200, 2600), 2.3597899789978998%
N37W122.hgt, ew: 100, sw: 100, (200, 2700), 14.967891789178918%
N37W122.hgt, ew: 100, sw: 100, (200, 2800), 9.564556455645565%
N37W122.hgt, ew: 100, sw: 100, (200, 2900), 10.288457845784578%
N37W122.hgt, ew: 100, sw: 100, (200, 3000), 7.211362136213621%
N37W122.hgt, ew: 100, sw: 100, (200, 3100), 13.536974697469747%
N37W122.hgt, ew: 100, sw: 100, (200, 3200), 12.59868286828683%
N37W122.hgt, ew: 100, sw: 100, (200, 3300), 8.308849884988499%
N37W122.hgt, ew: 100, sw: 100, (200, 3400), 11.243198319831983%
N37W122.hgt, ew: 100, sw: 100, (200, 3500), 6.766235623562356%
N37W122.hgt, ew: 100, sw: 100, (300, 0), 9.691217121712171%
N37W122.hgt, ew: 100, sw: 100, (300, 100), 7.182695269526953%
N37W122.hgt, ew: 100, sw: 100, (300, 200), 11.817910791079107%
N37W122.hgt, ew: 100, sw: 100, (300, 300), 6.2211051105110515%
N37W122.hgt, ew: 100, sw: 100, (300, 400), 7.9657065706570656%
N37W122.hgt, ew: 100, sw: 100, (300, 500), 7.9555575557555755%
N37W122.hgt, ew: 100, sw: 100, (300, 600), 11.506657665766577%
N37W122.hgt, ew: 100, sw: 100, (300, 700), 11.102221222122212%
N37W122.hgt, ew: 100, sw: 100, (300, 800), 10.611868186818683%
N37W122.hgt, ew: 100, sw: 100, (300, 900), 8.6991299129913%
N37W122.hgt, ew: 100, sw: 100, (300, 1000), 4.641840184018402%
N37W122.hgt, ew: 100, sw: 100, (300, 1100), 3.2018671867186717%
N37W122.hgt, ew: 100, sw: 100, (300, 1200), 34.67574757475747%
N37W122.hgt, ew: 100, sw: 100, (300, 1300), 10.67092809280928%
N37W122.hgt, ew: 100, sw: 100, (300, 1400), 14.807712771277128%
N37W122.hgt, ew: 100, sw: 100, (300, 1500), 10.21916691669167%
N37W122.hgt, ew: 100, sw: 100, (300, 1600), 4.990814081408141%
N37W122.hgt, ew: 100, sw: 100, (300, 1700), 19.49711671167117%
N37W122.hgt, ew: 100, sw: 100, (300, 1800), 9.668261826182619%
N37W122.hgt, ew: 100, sw: 100, (300, 1900), 19.067837783778376%
N37W122.hgt, ew: 100, sw: 100, (300, 2000), 3.0332073207320733%
N37W122.hgt, ew: 100, sw: 100, (300, 2100), 2.215902590259026%
N37W122.hgt, ew: 100, sw: 100, (300, 2200), 2.3315441544154414%
N37W122.hgt, ew: 100, sw: 100, (300, 2300), 2.334154415441544%
N37W122.hgt, ew: 100, sw: 100, (300, 2400), 2.3264936493649366%
N37W122.hgt, ew: 100, sw: 100, (300, 2500), 1.716987698769877%
N37W122.hgt, ew: 100, sw: 100, (300, 2600), 2.6083438343834384%
N37W122.hgt, ew: 100, sw: 100, (300, 2700), 9.543238323832384%
N37W122.hgt, ew: 100, sw: 100, (300, 2800), 11.142794279427942%
N37W122.hgt, ew: 100, sw: 100, (300, 2900), 9.425966596659666%
N37W122.hgt, ew: 100, sw: 100, (300, 3000), 10.145990599059907%
N37W122.hgt, ew: 100, sw: 100, (300, 3100), 16.06031703170317%
N37W122.hgt, ew: 100, sw: 100, (300, 3200), 12.311011101110111%
N37W122.hgt, ew: 100, sw: 100, (300, 3300), 12.842773277327733%
N37W122.hgt, ew: 100, sw: 100, (300, 3400), 11.693906390639064%
N37W122.hgt, ew: 100, sw: 100, (300, 3500), 10.313731373137314%
N37W122.hgt, ew: 100, sw: 100, (400, 0), 11.064909490949095%
N37W122.hgt, ew: 100, sw: 100, (400, 100), 7.819364936493649%
N37W122.hgt, ew: 100, sw: 100, (400, 200), 5.499046904690469%
N37W122.hgt, ew: 100, sw: 100, (400, 300), 17.506381638163816%
N37W122.hgt, ew: 100, sw: 100, (400, 400), 12.474479447944795%
N37W122.hgt, ew: 100, sw: 100, (400, 500), 5.186939693969397%
N37W122.hgt, ew: 100, sw: 100, (400, 600), 8.778943894389439%
N37W122.hgt, ew: 100, sw: 100, (400, 700), 7.1252545254525455%
N37W122.hgt, ew: 100, sw: 100, (400, 800), 12.331823182318232%
N37W122.hgt, ew: 100, sw: 100, (400, 900), 10.65901090109011%
N37W122.hgt, ew: 100, sw: 100, (400, 1000), 9.584095409540954%
N37W122.hgt, ew: 100, sw: 100, (400, 1100), 2.173081308130813%
N37W122.hgt, ew: 100, sw: 100, (400, 1200), 8.236011601160117%
N37W122.hgt, ew: 100, sw: 100, (400, 1300), 11.15999799979998%
N37W122.hgt, ew: 100, sw: 100, (400, 1400), 12.147123712371236%
N37W122.hgt, ew: 100, sw: 100, (400, 1500), 17.7397399739974%
N37W122.hgt, ew: 100, sw: 100, (400, 1600), 9.583659365936594%
N37W122.hgt, ew: 100, sw: 100, (400, 1700), 5.079070907090709%
N37W122.hgt, ew: 100, sw: 100, (400, 1800), 5.221179117911791%
N37W122.hgt, ew: 100, sw: 100, (400, 1900), 10.021672167216721%
N37W122.hgt, ew: 100, sw: 100, (400, 2000), 15.52887288728873%
N37W122.hgt, ew: 100, sw: 100, (400, 2100), 2.506013601360136%
N37W122.hgt, ew: 100, sw: 100, (400, 2200), 2.1999779977997798%
N37W122.hgt, ew: 100, sw: 100, (400, 2300), 2.0982018201820183%
N37W122.hgt, ew: 100, sw: 100, (400, 2400), 2.378926892689269%
N37W122.hgt, ew: 100, sw: 100, (400, 2500), 3.6707010701070106%
N37W122.hgt, ew: 100, sw: 100, (400, 2600), 2.1584298429842983%
N37W122.hgt, ew: 100, sw: 100, (400, 2700), 8.253832383238324%
N37W122.hgt, ew: 100, sw: 100, (400, 2800), 17.00041604160416%
N37W122.hgt, ew: 100, sw: 100, (400, 2900), 18.47878887888789%
N37W122.hgt, ew: 100, sw: 100, (400, 3000), 15.293263326332633%
N37W122.hgt, ew: 100, sw: 100, (400, 3100), 9.311592159215921%
N37W122.hgt, ew: 100, sw: 100, (400, 3200), 11.712550255025503%
N37W122.hgt, ew: 100, sw: 100, (400, 3300), 8.642567256725673%
N37W122.hgt, ew: 100, sw: 100, (400, 3400), 10.67872387238724%
N37W122.hgt, ew: 100, sw: 100, (400, 3500), 7.76025802580258%
N37W122.hgt, ew: 100, sw: 100, (500, 0), 11.468124812481248%
N37W122.hgt, ew: 100, sw: 100, (500, 100), 6.816074607460746%
N37W122.hgt, ew: 100, sw: 100, (500, 200), 8.234923492349235%
N37W122.hgt, ew: 100, sw: 100, (500, 300), 5.876462646264627%
N37W122.hgt, ew: 100, sw: 100, (500, 400), 10.694775477547754%
N37W122.hgt, ew: 100, sw: 100, (500, 500), 13.517606760676067%
N37W122.hgt, ew: 100, sw: 100, (500, 600), 8.985451545154515%
N37W122.hgt, ew: 100, sw: 100, (500, 700), 10.137255725572556%
N37W122.hgt, ew: 100, sw: 100, (500, 800), 9.081496149614962%
N37W122.hgt, ew: 100, sw: 100, (500, 900), 7.69948594859486%
N37W122.hgt, ew: 100, sw: 100, (500, 1000), 11.936076607660766%
N37W122.hgt, ew: 100, sw: 100, (500, 1100), 6.327468746874687%
N37W122.hgt, ew: 100, sw: 100, (500, 1200), 5.418109810981098%
N37W122.hgt, ew: 100, sw: 100, (500, 1300), 6.368122812281229%
N37W122.hgt, ew: 100, sw: 100, (500, 1400), 11.735762576257626%
N37W122.hgt, ew: 100, sw: 100, (500, 1500), 14.132757275727572%
N37W122.hgt, ew: 100, sw: 100, (500, 1600), 11.723138313831383%
N37W122.hgt, ew: 100, sw: 100, (500, 1700), 12.126055605560556%
N37W122.hgt, ew: 100, sw: 100, (500, 1800), 4.107601760176018%
N37W122.hgt, ew: 100, sw: 100, (500, 1900), 10.266384638463846%
N37W122.hgt, ew: 100, sw: 100, (500, 2000), 5.557820782078208%
N37W122.hgt, ew: 100, sw: 100, (500, 2100), 17.283853385338535%
N37W122.hgt, ew: 100, sw: 100, (500, 2200), 2.1635293529352935%
N37W122.hgt, ew: 100, sw: 100, (500, 2300), 2.032845284528453%
N37W122.hgt, ew: 100, sw: 100, (500, 2400), 2.2800860086008603%
N37W122.hgt, ew: 100, sw: 100, (500, 2500), 4.160883088308831%
N37W122.hgt, ew: 100, sw: 100, (500, 2600), 2.757032703270327%
N37W122.hgt, ew: 100, sw: 100, (500, 2700), 13.999235923592359%
N37W122.hgt, ew: 100, sw: 100, (500, 2800), 17.314410441044103%
N37W122.hgt, ew: 100, sw: 100, (500, 2900), 6.147061706170617%
N37W122.hgt, ew: 100, sw: 100, (500, 3000), 14.802983298329833%
N37W122.hgt, ew: 100, sw: 100, (500, 3100), 10.903131313131313%
N37W122.hgt, ew: 100, sw: 100, (500, 3200), 6.0542654265426545%
N37W122.hgt, ew: 100, sw: 100, (500, 3300), 9.862097209720972%
N37W122.hgt, ew: 100, sw: 100, (500, 3400), 7.103403340334033%
N37W122.hgt, ew: 100, sw: 100, (500, 3500), 6.676379637963796%
N37W122.hgt, ew: 100, sw: 100, (600, 0), 7.4372397239723975%
N37W122.hgt, ew: 100, sw: 100, (600, 100), 8.107763776377638%
N37W122.hgt, ew: 100, sw: 100, (600, 200), 11.263265326532654%
N37W122.hgt, ew: 100, sw: 100, (600, 300), 10.424010401040103%
N37W122.hgt, ew: 100, sw: 100, (600, 400), 8.97072207220722%
N37W122.hgt, ew: 100, sw: 100, (600, 500), 9.405291529152915%
N37W122.hgt, ew: 100, sw: 100, (600, 600), 6.875068506850685%
N37W122.hgt, ew: 100, sw: 100, (600, 700), 9.168014801480147%
N37W122.hgt, ew: 100, sw: 100, (600, 800), 8.184079407940795%
N37W122.hgt, ew: 100, sw: 100, (600, 900), 10.289329932993299%
N37W122.hgt, ew: 100, sw: 100, (600, 1000), 8.451711171117111%
N37W122.hgt, ew: 100, sw: 100, (600, 1100), 3.660943094309431%
N37W122.hgt, ew: 100, sw: 100, (600, 1200), 12.08914191419142%
N37W122.hgt, ew: 100, sw: 100, (600, 1300), 3.7251965196519654%
N37W122.hgt, ew: 100, sw: 100, (600, 1400), 8.284202420242025%
N37W122.hgt, ew: 100, sw: 100, (600, 1500), 9.98049404940494%
N37W122.hgt, ew: 100, sw: 100, (600, 1600), 9.415579557955796%
N37W122.hgt, ew: 100, sw: 100, (600, 1700), 19.97968696869687%
N37W122.hgt, ew: 100, sw: 100, (600, 1800), 25.80008800880088%
N37W122.hgt, ew: 100, sw: 100, (600, 1900), 44.65540454045404%
N37W122.hgt, ew: 100, sw: 100, (600, 2000), 5.805519551955196%
N37W122.hgt, ew: 100, sw: 100, (600, 2100), 7.85054505450545%
N37W122.hgt, ew: 100, sw: 100, (600, 2200), 13.314224422442244%
N37W122.hgt, ew: 100, sw: 100, (600, 2300), 4.1656765676567655%
N37W122.hgt, ew: 100, sw: 100, (600, 2400), 2.2253765376537653%
N37W122.hgt, ew: 100, sw: 100, (600, 2500), 5.4453555355535554%
N37W122.hgt, ew: 100, sw: 100, (600, 2600), 6.126163616361636%
N37W122.hgt, ew: 100, sw: 100, (600, 2700), 18.675982598259825%
N37W122.hgt, ew: 100, sw: 100, (600, 2800), 17.246099609960996%
N37W122.hgt, ew: 100, sw: 100, (600, 2900), 15.448214821482148%
N37W122.hgt, ew: 100, sw: 100, (600, 3000), 10.405400540054005%
N37W122.hgt, ew: 100, sw: 100, (600, 3100), 7.952804280428043%
N37W122.hgt, ew: 100, sw: 100, (600, 3200), 16.487065706570657%
N37W122.hgt, ew: 100, sw: 100, (600, 3300), 6.416061606160616%
N37W122.hgt, ew: 100, sw: 100, (600, 3400), 18.48966396639664%
N37W122.hgt, ew: 100, sw: 100, (600, 3500), 12.206632663266326%
N37W122.hgt, ew: 100, sw: 100, (700, 0), 4.509220922092209%
N37W122.hgt, ew: 100, sw: 100, (700, 100), 4.956158615861586%
N37W122.hgt, ew: 100, sw: 100, (700, 200), 10.19995099509951%
N37W122.hgt, ew: 100, sw: 100, (700, 300), 12.125976597659767%
N37W122.hgt, ew: 100, sw: 100, (700, 400), 8.112680268026804%
N37W122.hgt, ew: 100, sw: 100, (700, 500), 13.253145314531453%
N37W122.hgt, ew: 100, sw: 100, (700, 600), 5.796390639063906%
N37W122.hgt, ew: 100, sw: 100, (700, 700), 9.437781778177818%
N37W122.hgt, ew: 100, sw: 100, (700, 800), 9.127845784578458%
N37W122.hgt, ew: 100, sw: 100, (700, 900), 6.281117111711171%
N37W122.hgt, ew: 100, sw: 100, (700, 1000), 9.397858785878588%
N37W122.hgt, ew: 100, sw: 100, (700, 1100), 2.3306080608060804%
N37W122.hgt, ew: 100, sw: 100, (700, 1200), 7.8632543254325435%
N37W122.hgt, ew: 100, sw: 100, (700, 1300), 6.30986898689869%
N37W122.hgt, ew: 100, sw: 100, (700, 1400), 7.240903090309031%
N37W122.hgt, ew: 100, sw: 100, (700, 1500), 9.651942194219423%
N37W122.hgt, ew: 100, sw: 100, (700, 1600), 12.022633263326332%
N37W122.hgt, ew: 100, sw: 100, (700, 1700), 10.964668466846685%
N37W122.hgt, ew: 100, sw: 100, (700, 1800), 6.481019101910191%
N37W122.hgt, ew: 100, sw: 100, (700, 1900), 6.5106630663066305%
N37W122.hgt, ew: 100, sw: 100, (700, 2000), 12.018750875087509%
N37W122.hgt, ew: 100, sw: 100, (700, 2100), 17.202638263826383%
N37W122.hgt, ew: 100, sw: 100, (700, 2200), 9.217017701770176%
N37W122.hgt, ew: 100, sw: 100, (700, 2300), 11.548766876687669%
N37W122.hgt, ew: 100, sw: 100, (700, 2400), 6.405629562956296%
N37W122.hgt, ew: 100, sw: 100, (700, 2500), 7.798908890889089%
N37W122.hgt, ew: 100, sw: 100, (700, 2600), 17.20885288528853%
N37W122.hgt, ew: 100, sw: 100, (700, 2700), 8.726131613161316%
N37W122.hgt, ew: 100, sw: 100, (700, 2800), 10.947457745774578%
N37W122.hgt, ew: 100, sw: 100, (700, 2900), 15.769010901090109%
N37W122.hgt, ew: 100, sw: 100, (700, 3000), 9.04102210221022%
N37W122.hgt, ew: 100, sw: 100, (700, 3100), 10.16939693969397%
N37W122.hgt, ew: 100, sw: 100, (700, 3200), 7.580996099609961%
N37W122.hgt, ew: 100, sw: 100, (700, 3300), 4.614605460546055%
N37W122.hgt, ew: 100, sw: 100, (700, 3400), 13.485079507950795%
N37W122.hgt, ew: 100, sw: 100, (700, 3500), 12.164282428242824%
N37W122.hgt, ew: 100, sw: 100, (800, 0), 4.08043204320432%
N37W122.hgt, ew: 100, sw: 100, (800, 100), 6.403774377437744%
N37W122.hgt, ew: 100, sw: 100, (800, 200), 7.750596059605961%
N37W122.hgt, ew: 100, sw: 100, (800, 300), 10.026472647264727%
N37W122.hgt, ew: 100, sw: 100, (800, 400), 11.784800480048006%
N37W122.hgt, ew: 100, sw: 100, (800, 500), 9.165487548754875%
N37W122.hgt, ew: 100, sw: 100, (800, 600), 18.09115511551155%
N37W122.hgt, ew: 100, sw: 100, (800, 700), 4.982936293629363%
N37W122.hgt, ew: 100, sw: 100, (800, 800), 17.309318931893188%
N37W122.hgt, ew: 100, sw: 100, (800, 900), 5.351028102810281%
N37W122.hgt, ew: 100, sw: 100, (800, 1000), 5.207279727972797%
N37W122.hgt, ew: 100, sw: 100, (800, 1100), 7.234867486748675%
N37W122.hgt, ew: 100, sw: 100, (800, 1200), 6.924958495849585%
N37W122.hgt, ew: 100, sw: 100, (800, 1300), 18.452340234023403%
N37W122.hgt, ew: 100, sw: 100, (800, 1400), 6.900567056705671%
N37W122.hgt, ew: 100, sw: 100, (800, 1500), 9.192021202120213%
N37W122.hgt, ew: 100, sw: 100, (800, 1600), 15.076128612861286%
N37W122.hgt, ew: 100, sw: 100, (800, 1700), 7.777906790679068%
N37W122.hgt, ew: 100, sw: 100, (800, 1800), 9.137399739973997%
N37W122.hgt, ew: 100, sw: 100, (800, 1900), 22.433157315731574%
N37W122.hgt, ew: 100, sw: 100, (800, 2000), 5.838100810081008%
N37W122.hgt, ew: 100, sw: 100, (800, 2100), 18.196670667066705%
N37W122.hgt, ew: 100, sw: 100, (800, 2200), 9.048980898089809%
N37W122.hgt, ew: 100, sw: 100, (800, 2300), 4.465854585458546%
N37W122.hgt, ew: 100, sw: 100, (800, 2400), 16.296752675267527%
N37W122.hgt, ew: 100, sw: 100, (800, 2500), 11.593612361236124%
N37W122.hgt, ew: 100, sw: 100, (800, 2600), 5.551352135213522%
N37W122.hgt, ew: 100, sw: 100, (800, 2700), 14.32984598459846%
N37W122.hgt, ew: 100, sw: 100, (800, 2800), 9.724143414341434%
N37W122.hgt, ew: 100, sw: 100, (800, 2900), 13.884243424342435%
N37W122.hgt, ew: 100, sw: 100, (800, 3000), 9.21106910691069%
N37W122.hgt, ew: 100, sw: 100, (800, 3100), 7.793386338633863%
N37W122.hgt, ew: 100, sw: 100, (800, 3200), 6.4999799979998%
N37W122.hgt, ew: 100, sw: 100, (800, 3300), 15.388423842384238%
N37W122.hgt, ew: 100, sw: 100, (800, 3400), 6.228377837783778%
N37W122.hgt, ew: 100, sw: 100, (800, 3500), 11.199227922792279%
N37W122.hgt, ew: 100, sw: 100, (900, 0), 4.7002780278027805%
N37W122.hgt, ew: 100, sw: 100, (900, 100), 3.952128212821282%
N37W122.hgt, ew: 100, sw: 100, (900, 200), 5.086099609960996%
N37W122.hgt, ew: 100, sw: 100, (900, 300), 4.063835383538354%
N37W122.hgt, ew: 100, sw: 100, (900, 400), 9.445134513451345%
N37W122.hgt, ew: 100, sw: 100, (900, 500), 6.326264626462646%
N37W122.hgt, ew: 100, sw: 100, (900, 600), 44.814769476947696%
N37W122.hgt, ew: 100, sw: 100, (900, 700), 7.3934963496349635%
N37W122.hgt, ew: 100, sw: 100, (900, 800), 10.833917391739174%
N37W122.hgt, ew: 100, sw: 100, (900, 900), 7.726730673067307%
N37W122.hgt, ew: 100, sw: 100, (900, 1000), 3.8457105710571056%
N37W122.hgt, ew: 100, sw: 100, (900, 1100), 2.565047504750475%
N37W122.hgt, ew: 100, sw: 100, (900, 1200), 7.6021102110211025%
N37W122.hgt, ew: 100, sw: 100, (900, 1300), 11.978402840284028%
N37W122.hgt, ew: 100, sw: 100, (900, 1400), 8.207150715071506%
N37W122.hgt, ew: 100, sw: 100, (900, 1500), 13.265224522452245%
N37W122.hgt, ew: 100, sw: 100, (900, 1600), 14.773315331533153%
N37W122.hgt, ew: 100, sw: 100, (900, 1700), 8.258455845584558%
N37W122.hgt, ew: 100, sw: 100, (900, 1800), 24.81141114111411%
N37W122.hgt, ew: 100, sw: 100, (900, 1900), 10.94902590259026%
N37W122.hgt, ew: 100, sw: 100, (900, 2000), 9.877837783778379%
N37W122.hgt, ew: 100, sw: 100, (900, 2100), 6.878431843184319%
N37W122.hgt, ew: 100, sw: 100, (900, 2200), 10.24120912091209%
N37W122.hgt, ew: 100, sw: 100, (900, 2300), 4.527880788078808%
N37W122.hgt, ew: 100, sw: 100, (900, 2400), 7.044276427642764%
N37W122.hgt, ew: 100, sw: 100, (900, 2500), 13.192637263726372%
N37W122.hgt, ew: 100, sw: 100, (900, 2600), 9.980406040604061%
N37W122.hgt, ew: 100, sw: 100, (900, 2700), 5.76972897289729%
N37W122.hgt, ew: 100, sw: 100, (900, 2800), 12.54884688468847%
N37W122.hgt, ew: 100, sw: 100, (900, 2900), 13.748142814281428%
N37W122.hgt, ew: 100, sw: 100, (900, 3000), 7.218583858385839%
N37W122.hgt, ew: 100, sw: 100, (900, 3100), 10.90900690069007%
N37W122.hgt, ew: 100, sw: 100, (900, 3200), 10.510158015801581%
N37W122.hgt, ew: 100, sw: 100, (900, 3300), 17.022265226522652%
N37W122.hgt, ew: 100, sw: 100, (900, 3400), 13.302640264026403%
N37W122.hgt, ew: 100, sw: 100, (900, 3500), 8.154329432943294%
N37W122.hgt, ew: 100, sw: 100, (1000, 0), 2.676914691469147%
N37W122.hgt, ew: 100, sw: 100, (1000, 100), 2.2426432643264325%
N37W122.hgt, ew: 100, sw: 100, (1000, 200), 2.6395459545954596%
N37W122.hgt, ew: 100, sw: 100, (1000, 300), 5.0127292729272925%
N37W122.hgt, ew: 100, sw: 100, (1000, 400), 6.2083818381838185%
N37W122.hgt, ew: 100, sw: 100, (1000, 500), 10.902192219221922%
N37W122.hgt, ew: 100, sw: 100, (1000, 600), 7.192345234523453%
N37W122.hgt, ew: 100, sw: 100, (1000, 700), 5.832663266326633%
